region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Омская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Поданные,5.15,6.68,7.09,6.8,6.84,7.76,6.71,7.82
Омская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Принятые,4.39,38.8,42.42,41.12,41.38,48.81,46.76,50.84
Омская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Поданные,1.05,0.77,0.86,0.76,0.76,0.66,0.73,0.64
Омская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Принятые,0.87,1.04,0.91,0.93,0.98,0.93,1.07,0.92
Омская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Поданные,1.83,1.8,1.71,1.9,1.69,1.81,1.43,1.64
Омская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Принятые,1.8,10.56,9.27,9.58,9.3,10.95,9.56,10.7
Омская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Поданные,1.7,1.67,1.81,1.29,1.1,1.23,1.14,0.82
Омская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Принятые,1.1,7.23,6.56,6.43,6.38,5.54,5.45,5.03
Омская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Поданные,0.38,0.45,0.36,0.36,0.35,0.38,0.37,0.35
Омская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Принятые,0.24,1.72,1.29,1.52,1.69,1.55,1.67,1.56
Омская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Поданные,0.77,0.82,0.62,0.58,0.48,0.6,0.53,0.62
Омская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Принятые,0.79,3.22,2.88,2.98,2.96,2.93,3.07,4.03
Омская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Поданные,1.66,1.55,1.53,1.86,2.13,3.23,3.15,4.3
Омская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Принятые,1.93,3.44,3.52,4.41,4.33,2.13,4.61,5.31
Омская область,8,Искусство и культура,55,8.55.00.00 - Экранные искусства,Поданные,NA,0.05,0.13,0.16,0.22,0.28,0.36,0.27
Омская область,8,Искусство и культура,55,8.55.00.00 - Экранные искусства,Принятые,NA,0,0.03,0,0,0,0,0.04
Тюменская область,2,"Инженерное дело, технологии и технические науки",07,2.07.00.00 - Архитектура,Поданные,0,0,NA,NA,NA,NA,NA,NA
Тюменская область,2,"Инженерное дело, технологии и технические науки",07,2.07.00.00 - Архитектура,Принятые,0,0,NA,NA,NA,NA,NA,NA
Тюменская область,2,"Инженерное дело, технологии и технические науки",08,2.08.00.00 - Техника и технологии строительства,Поданные,9.82,8.09,8.07,7.86,6.85,8.58,9.72,8.7
Тюменская область,2,"Инженерное дело, технологии и технические науки",08,2.08.00.00 - Техника и технологии строительства,Принятые,10.13,0.3,0.29,0.35,0.43,0.54,0.44,0.34
Тюменская область,2,"Инженерное дело, технологии и технические науки",09,2.09.00.00 - Информатика и вычислительная техника,Поданные,5.94,6.27,7.26,10.92,11.17,9.47,10.49,12.39
Тюменская область,2,"Инженерное дело, технологии и технические науки",09,2.09.00.00 - Информатика и вычислительная техника,Принятые,3.33,0.4,0.48,0.61,0.26,0.54,0.5,0.51
Тюменская область,2,"Инженерное дело, технологии и технические науки",10,2.10.00.00 - Информационная безопасность,Поданные,0.07,0.17,NA,0.06,0.27,0.85,0.74,0.79
