region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Волгоградская область,5,Науки об обществе,41,5.41.00.00 - Политические науки и регионоведение,Принятые,0.52,0.47,0.5,0.6,0.71,0.5,0.42,0.39
Волгоградская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,Поданные,1.6,1.77,1.56,1.73,1.25,1.53,1.66,2.17
Волгоградская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,Принятые,1.04,1.05,0.92,1.14,0.99,1.08,1.33,1.28
Волгоградская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,Поданные,1.28,1.44,1.19,1.53,1.46,1.11,1.79,1.69
Волгоградская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,Принятые,1.19,1.26,1.13,1.56,1.3,1.15,1.35,1
Волгоградская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Поданные,14.04,14.55,14.27,13.71,14.17,11.36,13.45,12.65
Волгоградская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Принятые,9.12,9.68,10.02,10.53,10.71,10.46,9.55,8.87
Волгоградская область,7,Гуманитарные науки,45,7.45.00.00 - Языкознание и литературоведение,Поданные,1.83,2.15,2.02,2.01,2.05,2.54,2.46,3.12
Волгоградская область,7,Гуманитарные науки,45,7.45.00.00 - Языкознание и литературоведение,Принятые,1.08,1.14,1.28,1.58,1.85,1.89,1.51,1.45
Волгоградская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Поданные,0.58,0.44,0.55,0.54,0.53,0.81,0.74,0.63
Волгоградская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Принятые,0.18,0.16,0.21,0.15,0.2,0.4,0.21,0.18
Волгоградская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Поданные,0.87,1.54,1.64,1.36,0.9,0.55,1.08,0.66
Волгоградская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Принятые,2.05,2.13,2.2,2.23,2.24,1.99,2.02,1.79
Волгоградская область,7,Гуманитарные науки,48,7.48.00.00 - Теология,Поданные,0.06,0.04,NA,NA,NA,NA,NA,NA
Волгоградская область,7,Гуманитарные науки,48,7.48.00.00 - Теология,Принятые,0.23,0.16,NA,NA,NA,NA,NA,NA
Волгоградская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Поданные,0.46,0.73,0.76,0.71,1.4,0.51,0.35,0.51
Волгоградская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Принятые,0.99,1.15,1.11,1.32,1.59,1.16,0.98,0.82
Волгоградская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Поданные,0.15,0.12,0.11,0.2,0.26,0.19,0.1,0.17
Волгоградская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Принятые,0.3,0.17,0.16,0.29,0.17,0.31,0.21,0.2
Волгоградская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Поданные,0.2,0.21,0.18,0.15,0.22,0.15,0.11,0.15
Волгоградская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Принятые,0.62,0.53,0.4,0.41,0.48,0.61,0.47,0.52
Волгоградская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Поданные,0.2,0.34,0.27,0.29,0.45,0.39,0.4,0.6
Волгоградская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Принятые,0.21,0.25,0.25,0.29,0.38,0.45,0.39,0.39
Волгоградская область,7,Гуманитарные науки,47,"7.47.00.00 - Философия, этика и религиоведение",Поданные,NA,NA,NA,NA,NA,NA,0.26,0.21
Волгоградская область,7,Гуманитарные науки,47,"7.47.00.00 - Философия, этика и религиоведение",Принятые,NA,NA,NA,NA,NA,NA,0.04,0.05
Ростовская область,1,Математические и естественные науки,01,1.01.00.00 - Математика и механика,Поданные,0.92,0.91,1.14,1.39,1.41,1.8,1.83,1.88
Ростовская область,1,Математические и естественные науки,01,1.01.00.00 - Математика и механика,Принятые,0.73,0.84,0.95,0.79,1.1,0.96,1.04,1.12
Ростовская область,1,Математические и естественные науки,02,1.02.00.00 - Компьютерные и информационные науки,Поданные,0.85,0.82,0.82,0.99,0.89,1.21,1.43,1.63
Ростовская область,1,Математические и естественные науки,02,1.02.00.00 - Компьютерные и информационные науки,Принятые,0.52,0.55,0.55,0.69,0.72,0.78,0.88,0.9
Ростовская область,1,Математические и естественные науки,03,1.03.00.00 - Физика и астрономия,Поданные,0.44,0.44,0.44,0.52,0.42,0.37,0.2,0.45
Ростовская область,1,Математические и естественные науки,03,1.03.00.00 - Физика и астрономия,Принятые,0.23,0.26,0.35,0.31,0.31,0.32,0.21,0.29
Ростовская область,1,Математические и естественные науки,04,1.04.00.00 - Химия,Поданные,0.41,0.35,0.33,0.51,0.47,0.49,0.48,0.46
Ростовская область,1,Математические и естественные науки,04,1.04.00.00 - Химия,Принятые,0.19,0.29,0.32,0.32,0.36,0.42,0.36,0.34
Ростовская область,1,Математические и естественные науки,05,1.05.00.00 - Науки о Земле,Поданные,0.25,0.31,0.39,0.55,0.47,0.51,0.48,0.65
Ростовская область,1,Математические и естественные науки,05,1.05.00.00 - Науки о Земле,Принятые,0.34,0.36,0.5,0.56,0.39,0.58,0.4,0.51
Ростовская область,1,Математические и естественные науки,06,1.06.00.00 - Биологические науки,Поданные,0.33,0.35,0.3,0.36,0.38,0.44,0.42,0.55
Ростовская область,1,Математические и естественные науки,06,1.06.00.00 - Биологические науки,Принятые,0.24,0.31,0.3,0.28,0.27,0.3,0.28,0.3
Ростовская область,2,"Инженерное дело, технологии и технические науки",07,2.07.00.00 - Архитектура,Поданные,0.83,0.87,0.84,0.63,0.84,0.67,0.55,0.47
Ростовская область,2,"Инженерное дело, технологии и технические науки",07,2.07.00.00 - Архитектура,Принятые,0.87,1.01,0.92,0.97,0.98,1.09,1.11,0.91
Ростовская область,2,"Инженерное дело, технологии и технические науки",08,2.08.00.00 - Техника и технологии строительства,Поданные,3.14,3.94,3.58,3.1,3.03,2.87,2.52,3.18
Ростовская область,2,"Инженерное дело, технологии и технические науки",08,2.08.00.00 - Техника и технологии строительства,Принятые,4.25,4.68,4.6,4.42,4.99,4.32,3.84,4.08
Ростовская область,2,"Инженерное дело, технологии и технические науки",09,2.09.00.00 - Информатика и вычислительная техника,Поданные,5.21,5.55,6.56,7.77,9.24,9.51,10.8,10.23
Ростовская область,2,"Инженерное дело, технологии и технические науки",09,2.09.00.00 - Информатика и вычислительная техника,Принятые,5.04,5.55,5.92,6.27,7.19,8.45,7.59,7.69
Ростовская область,2,"Инженерное дело, технологии и технические науки",10,2.10.00.00 - Информационная безопасность,Поданные,1.18,1.39,1.82,1.86,2.12,3.05,3.1,3.71
Ростовская область,2,"Инженерное дело, технологии и технические науки",10,2.10.00.00 - Информационная безопасность,Принятые,0.59,0.98,1.07,1.15,1.29,1.61,1.48,1.31
Ростовская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи",Поданные,2.24,2.16,2.25,2.55,2.18,1.77,2.2,2.76
Ростовская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи",Принятые,2.35,2.38,2.41,2.36,2.13,2.15,2.24,2.36
Ростовская область,2,"Инженерное дело, технологии и технические науки",12,"2.12.00.00 - Фотоника, приборостроение, оптические и биотехнические системы и технологии",Поданные,0.86,0.79,0.57,0.55,0.55,0.52,0.61,0.74
Ростовская область,2,"Инженерное дело, технологии и технические науки",12,"2.12.00.00 - Фотоника, приборостроение, оптические и биотехнические системы и технологии",Принятые,0.67,0.6,0.58,0.53,0.51,0.54,0.54,0.58
Ростовская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,Поданные,3.37,3.06,3.16,2.8,2.72,2.14,1.89,1.94
Ростовская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,Принятые,3.78,3.27,3.45,3.29,3.67,2.97,2.82,2.91
Ростовская область,2,"Инженерное дело, технологии и технические науки",14,2.14.00.00 - Ядерная энергетика и технологии,Поданные,0.1,0.28,0.25,0.32,0.26,0.07,0.23,0.06
Ростовская область,2,"Инженерное дело, технологии и технические науки",14,2.14.00.00 - Ядерная энергетика и технологии,Принятые,0.25,0.35,0.31,0.24,0.23,0.17,0.22,0.21
Ростовская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,Поданные,3.65,3.66,3.78,3.39,2.79,2.36,2.26,2.82
Ростовская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,Принятые,4.75,4.76,4.7,4.01,4.02,3.75,3.77,3.92
Ростовская область,2,"Инженерное дело, технологии и технические науки",16,2.16.00.00 - Физико-технические науки и технологии,Поданные,0.2,0.21,0.21,0.27,0.19,0.17,0.15,0.19
Ростовская область,2,"Инженерное дело, технологии и технические науки",16,2.16.00.00 - Физико-технические науки и технологии,Принятые,0.11,0.1,0.16,0.19,0.1,0.12,0.09,0.1
Ростовская область,2,"Инженерное дело, технологии и технические науки",17,2.17.00.00 - Оружие и системы вооружения,Поданные,0.04,0.03,0.01,0.04,0.04,0.05,0.07,0.08
Ростовская область,2,"Инженерное дело, технологии и технические науки",17,2.17.00.00 - Оружие и системы вооружения,Принятые,0.01,0,0,0.01,0,0.02,0.09,0.07
Ростовская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,Поданные,0.37,0.4,0.41,0.39,0.36,0.53,0.36,0.33
Ростовская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,Принятые,0.43,0.47,0.54,0.53,0.49,0.6,0.38,0.48
Ростовская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,Поданные,0.81,0.83,0.95,0.95,0.73,1.07,0.87,0.65
Ростовская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,Принятые,1.52,1.65,1.57,1.52,1.22,1.52,1.32,0.73
Ростовская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,Поданные,1.77,1.53,1.48,1.27,1.1,1.32,1.14,1.14
Ростовская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,Принятые,2.03,1.79,1.88,1.82,1.61,2.1,1.9,1.65
Ростовская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия",Поданные,2.17,2.41,2.24,2.12,1.97,1.78,1.43,1.68
Ростовская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия",Принятые,2.32,2.41,2.55,2.32,2.45,2.16,2.06,2.04
Ростовская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,Поданные,0.37,0.34,0.36,0.26,0.14,0.13,0.14,0.18
Ростовская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,Принятые,0.24,0.28,0.34,0.32,0.31,0.22,0.23,0.22
Ростовская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,Поданные,6.32,5.9,5.5,5.18,4.3,4.05,3.3,4.64
Ростовская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,Принятые,8.08,7.16,6.97,6.39,5.9,6.22,5.65,6
Ростовская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,Поданные,0.31,0.34,0.39,0.38,0.43,0.39,0.43,0.45
Ростовская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,Принятые,0.12,0.25,0.26,0.3,0.33,0.35,0.29,0.34
Ростовская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,Поданные,0.31,0.32,0.39,0.48,0.63,0.34,0.38,0.73
Ростовская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,Принятые,0.62,0.63,0.69,0.81,0.88,0.68,0.92,0.88
Ростовская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,Поданные,0.45,0.63,0.47,0.41,0.51,0.57,0.41,0.84
Ростовская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,Принятые,1.07,1.01,0.78,0.83,0.71,0.84,0.67,0.85
Ростовская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,Поданные,1.23,1.22,1.26,1.36,0.94,1.09,0.96,1.29
Ростовская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,Принятые,1.04,1.07,1.26,1.22,1.05,0.99,0.92,0.94
Ростовская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,Поданные,0.39,0.23,0.39,0.44,0.41,0.38,0.48,0.43
Ростовская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,Принятые,0.2,0.18,0.22,0.25,0.24,0.21,0.21,0.18
Ростовская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,Поданные,0.3,0.27,0.38,0.44,0.21,0.26,0.23,0.26
Ростовская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,Принятые,0.54,0.48,0.65,0.78,0.51,0.62,0.65,0.6
Ростовская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,Поданные,9.17,10.59,10.09,9.76,11.51,10.69,9.57,7.13
Ростовская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,Принятые,3.81,3.89,3.75,3.75,4.03,4.52,4.35,4.11
