region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Самарская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,Принятые,3.78,1.59,1.63,1.41,1.42,1.45,0.1,0.19
Самарская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,Поданные,10.78,10.3,10.01,9.11,8.74,9.06,8.91,7.87
Самарская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,Принятые,11.65,1.29,0.47,0.53,0.32,0.74,0.75,1.09
Самарская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,Поданные,2.38,2.23,2.87,2.97,2.64,2.25,2.29,2.41
Самарская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,Принятые,2.72,0.81,0.78,0.77,0.72,0.03,0,0.22
Самарская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,Поданные,4.18,2.12,2.29,2.07,2.22,1.09,1.37,1.47
Самарская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,Принятые,3.96,1.5,1.66,0.48,0.07,0,0.02,0.71
Самарская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,Поданные,0.91,0.97,0.79,0.68,0.67,0.53,0.52,0.74
Самарская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,Принятые,0.83,0.03,0,0,0,0,0,0
Самарская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия",Поданные,2.43,2.62,2.06,2.15,2.01,2.12,1.72,1.69
Самарская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия",Принятые,2.39,0.03,0.03,0.05,0.02,0.08,0.02,0.04
Самарская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,Поданные,2.27,2.14,0.94,0.84,0.63,0.51,0.44,0.5
Самарская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,Принятые,2.55,0.06,0.03,0.03,0,0,0.02,0.07
Самарская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,Поданные,8.4,7.4,7.95,7.05,6.29,5.76,4.71,5.2
Самарская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,Принятые,9.01,1.74,0.89,0.99,1.6,1.61,0.87,2.1
Самарская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,Поданные,0.43,0.38,0.43,0.43,0.33,0.37,0.9,0.8
Самарская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,Принятые,0.27,0.03,0,0.03,0,0.05,0.05,0.04
Самарская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,Поданные,1,0.92,0.8,0.73,0.77,0.51,0.33,0.38
Самарская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,Принятые,0.99,1.71,2.88,2.46,2.39,0.71,1.57,2.85
Самарская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,Поданные,1.38,1.48,1.3,1.3,1.05,0.92,0.87,0.8
Самарская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,Принятые,1.35,0.12,0.11,0.05,0.05,0,0.07,0.07
Самарская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,Поданные,0.64,0.57,0.48,0.35,0.32,0.42,0.48,0.41
Самарская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,Принятые,0.65,0,0.06,0.11,0.02,0.05,0.02,0.07
Самарская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,Поданные,3.52,4.1,3.82,5.19,4.68,4.47,4.38,4.6
