region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Волгоградская область,2,"Инженерное дело, технологии и технические науки",07,2.07.00.00 - Архитектура,"Подано, бюджет",0.26,0.24,0.25,0.27,0.21,0.39,0.38,0.39
Волгоградская область,2,"Инженерное дело, технологии и технические науки",07,2.07.00.00 - Архитектура,"Подано, коммерция",0.1,0.19,0.22,0.21,0.3,0.19,0.22,0.44
Волгоградская область,2,"Инженерное дело, технологии и технические науки",07,2.07.00.00 - Архитектура,"Принято, бюджет",0.23,0,0.05,0,0.05,0,0,0
Волгоградская область,2,"Инженерное дело, технологии и технические науки",07,2.07.00.00 - Архитектура,"Принято, коммерция",0.11,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",08,2.08.00.00 - Техника и технологии строительства,"Подано, бюджет",7.7,8.59,8.93,7.83,6.73,6.76,6.88,7.24
Волгоградская область,2,"Инженерное дело, технологии и технические науки",08,2.08.00.00 - Техника и технологии строительства,"Подано, коммерция",3.86,3.82,3.86,4.29,2.52,2.42,2.75,2.17
Волгоградская область,2,"Инженерное дело, технологии и технические науки",08,2.08.00.00 - Техника и технологии строительства,"Принято, бюджет",9.67,0,0.25,0.64,0.44,0.75,0.68,0.79
Волгоградская область,2,"Инженерное дело, технологии и технические науки",08,2.08.00.00 - Техника и технологии строительства,"Принято, коммерция",2.96,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",09,2.09.00.00 - Информатика и вычислительная техника,"Подано, бюджет",6.65,6.8,7.63,7.97,8.57,8.82,10.78,10.49
Волгоградская область,2,"Инженерное дело, технологии и технические науки",09,2.09.00.00 - Информатика и вычислительная техника,"Подано, коммерция",3.66,4.12,4.38,4.77,6.81,5.72,7.07,8.85
Волгоградская область,2,"Инженерное дело, технологии и технические науки",09,2.09.00.00 - Информатика и вычислительная техника,"Принято, бюджет",5.22,1.75,1.31,1.42,0.34,3.68,5.58,5.39
Волгоградская область,2,"Инженерное дело, технологии и технические науки",09,2.09.00.00 - Информатика и вычислительная техника,"Принято, коммерция",4.22,0,21.55,38.46,38.46,38.46,50,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи","Подано, бюджет",0.56,0.67,1.09,1.82,1.24,1.41,0.71,1.36
Волгоградская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи","Подано, коммерция",1.6,0.22,0.38,0.39,0.05,0.05,0.06,0.2
Волгоградская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи","Принято, бюджет",0.69,0.1,0,0,0.1,0.2,0.1,0.09
Волгоградская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи","Принято, коммерция",0.68,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,"Подано, бюджет",5.43,5.39,4.8,4.44,4.33,3.53,3.62,3.08
Волгоградская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,"Подано, коммерция",2.05,1.98,1.74,1.75,1.86,1.05,0.83,0.59
Волгоградская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,"Принято, бюджет",5.28,0,0,0.05,0,0,0.24,0.22
Волгоградская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,"Принято, коммерция",2.37,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,"Подано, бюджет",8.36,9,9.82,7.98,6.84,7.11,6.75,5.85
Волгоградская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,"Подано, коммерция",6.45,6.54,5.55,5.85,3.85,2.84,3.71,3.86
Волгоградская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,"Принято, бюджет",11.11,1.6,1.41,0.05,0.19,0.3,0.39,0.22
Волгоградская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,"Принято, коммерция",3.92,0,21.55,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,"Подано, бюджет",1.41,2.04,1.79,1.77,1.22,1.48,1.71,1.55
Волгоградская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,"Подано, коммерция",1.62,2.18,1.8,2.16,1.5,1.22,1.88,1.5
Волгоградская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,"Принято, бюджет",1.92,0.05,0.1,0.15,0,0.1,0.1,0.09
Волгоградская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,"Принято, коммерция",0.79,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,"Подано, бюджет",5.83,5.79,2.43,2.12,1.88,0.42,0.6,1.04
Волгоградская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,"Подано, коммерция",2.27,2.46,1.05,1.17,1.27,0.05,0.01,0.09
Волгоградская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,"Принято, бюджет",7.09,0.7,0.25,0.1,0.15,0,0.15,0.04
Волгоградская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,"Принято, коммерция",2.77,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,"Подано, бюджет",1.97,1.9,1.48,1.99,1.71,1.77,2.5,2.78
Волгоградская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,"Подано, коммерция",3.94,4.35,4.32,4.53,4.86,4.9,3.85,3.26
Волгоградская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,"Принято, бюджет",1.29,0,0,0.05,0,0,0,0.09
Волгоградская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,"Принято, коммерция",4.55,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия","Подано, бюджет",1.77,1.56,1.61,1.92,1.83,1.74,1.74,2.08
Волгоградская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия","Подано, коммерция",8.16,7.78,7.71,5.84,5.17,4.82,5.43,5.47
Волгоградская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия","Принято, бюджет",1.63,1.2,1.26,0,0,0.05,0.1,0.04
Волгоградская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия","Принято, коммерция",7.35,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Подано, бюджет",1.41,1.57,1.49,1.34,1.41,1.43,1.32,1.48
Волгоградская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Подано, коммерция",0.62,0.6,0.28,0.27,0.25,0.19,0.39,0.3
Волгоградская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Принято, бюджет",2.08,0,0,0,0,0.05,0.1,0.04
Волгоградская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Принято, коммерция",0.68,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Подано, бюджет",8.07,8.06,7.68,7.68,7.42,6.27,5.78,7.36
Волгоградская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Подано, коммерция",6.75,6.16,5.27,5.05,4.9,3.16,3.23,3.63
Волгоградская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Принято, бюджет",8.09,0.2,0.2,0.44,0.19,0.3,0.19,0.18
Волгоградская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Принято, коммерция",7.17,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Подано, бюджет",1.01,0.99,1.57,1.67,1.49,1.02,0.72,0.71
Волгоградская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Подано, коммерция",0.72,0.97,1.06,0.87,0.67,0.43,0.47,0.27
Волгоградская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Принято, бюджет",1.15,0,0,0,0.87,0.25,1.21,1.84
Волгоградская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Принято, коммерция",1.01,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Подано, бюджет",0.79,0.75,0.51,0.65,0.9,0.48,0.54,0.6
Волгоградская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Подано, коммерция",2,0.61,0.3,0.42,0.31,0.16,0.1,0.05
Волгоградская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Принято, бюджет",0.34,0,0,0,0,0,0,0.04
Волгоградская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Принято, коммерция",0.85,0,0,0,0,0,0,NA
Волгоградская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Подано, бюджет",1.46,1.18,1.17,0.66,0.83,0.84,0.83,0.63
Волгоградская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Подано, коммерция",0.05,0.07,0.1,0.09,0.06,0.15,0.04,0.08
Волгоградская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Принято, бюджет",2.34,0.05,0.35,0.29,0.05,0.1,0.1,0.09
Волгоградская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Принято, коммерция",0.06,0,0,0,0,0,0,NA
Волгоградская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Подано, бюджет",4.28,3.94,3.58,5.06,5.28,5.61,5.27,6.42
Волгоградская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Подано, коммерция",5.04,4.12,5.14,7.25,7.2,7.64,7.34,9.55
Волгоградская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Принято, бюджет",2.67,9.67,10,10.47,12.89,11.85,11.4,15.94
Волгоградская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Принято, коммерция",3.19,0,0,0,0,0,0,NA
Волгоградская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Подано, бюджет",1.97,1.99,1.96,1.85,1.84,1.76,1.21,0.95
Волгоградская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Подано, коммерция",4.31,5.73,6.05,6.75,7.51,7.85,9,8.52
Волгоградская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Принято, бюджет",0.83,0,0,0,0.05,0.15,0,11.96
Волгоградская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Принято, коммерция",4.46,0,0,0,0,0,0,NA
Волгоградская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Подано, бюджет",6.06,7,8.44,8.47,8.45,8.64,7.88,7.62
Волгоградская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Подано, коммерция",3.58,4.91,7.41,8.2,7.46,8.8,9.3,8.22
Волгоградская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Принято, бюджет",5.34,0.1,0.25,0.34,0.48,0.45,0.34,0.35
Волгоградская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Принято, коммерция",3.57,0,0,0,0,0,0,NA
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Подано, бюджет",6.85,7.06,6.49,6.82,5.79,7.8,8.23,7.42
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Подано, коммерция",1.45,1.59,1.71,1.26,1.55,1.46,1.25,1.37
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Принято, бюджет",8.71,0.1,0.4,0.24,0.44,0.4,0.34,0.22
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Принято, коммерция",1.8,0,0,0,0,0,0,NA
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Подано, бюджет",1.05,1.03,0.57,0.85,1.02,1.4,1.62,1.37
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Подано, коммерция",0.83,1.11,1.49,1.17,1.27,1.78,1.24,0.94
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Принято, бюджет",1.24,0,0.1,0.05,0.05,0.1,0.05,0
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Принято, коммерция",0.98,0,0,0,0,0,0,NA
Волгоградская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Подано, бюджет",5.75,5.05,3.54,3.2,3.72,4.36,5.15,4.59
Волгоградская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Подано, коммерция",14.44,14.33,12.63,10.74,12.02,10.75,9.47,9.67
Волгоградская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Принято, бюджет",4.25,3.16,2.61,2.06,2.08,0.2,1.84,1.45
Волгоградская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Принято, коммерция",16.27,15,5.17,9.23,9.23,9.23,0,NA
Волгоградская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Подано, бюджет",0.63,0.68,0.74,0.45,0.83,0.59,0.67,0.87
Волгоградская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Подано, коммерция",0,0.17,0.07,0.05,0.02,0.11,0.07,0.09
Волгоградская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Принято, бюджет",0.92,1.85,0.05,0.05,0.05,0.05,0.1,0.09
Волгоградская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Принято, коммерция",0,0,0,0,0,0,0,NA
Волгоградская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Подано, бюджет",1.39,1.21,0.75,0.97,1.79,1.81,1.22,0.9
Волгоградская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Подано, коммерция",18.23,17.23,17.43,16.96,19.04,23.04,21.9,19.92
Волгоградская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Принято, бюджет",0.44,5.11,4.22,4.55,4.51,8.01,6.35,4.73
Волгоградская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Принято, коммерция",21.11,15,6.03,9.23,9.23,9.23,0,NA
Волгоградская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,"Подано, бюджет",0.5,0.44,0.58,0.58,1.01,1.18,0.9,1.03
Волгоградская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,"Подано, коммерция",0.19,0.29,0.37,0.34,0.41,0.86,1.19,1.1
Волгоградская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,"Принято, бюджет",0.32,0,0,0,0,0,0,0
Волгоградская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,"Принято, коммерция",0.27,0,0,0,0,0,0,NA
Волгоградская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,"Подано, бюджет",7.17,6.29,8.63,9.12,9.07,9.18,9.51,8.29
Волгоградская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,"Подано, коммерция",2.03,2.69,3.34,3.16,1.9,2.34,2.37,3.28
Волгоградская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,"Принято, бюджет",5.98,4.51,12.31,12.63,9.25,1.94,1.6,0.09
Волгоградская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,"Принято, коммерция",2.07,0,0,0,0,0,50,NA
Волгоградская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,"Подано, бюджет",6.33,5.79,6.93,5.46,7.23,5.74,4.58,5.67
Волгоградская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,"Подано, коммерция",3.69,3.41,3.54,2.95,2.99,3.31,2.24,1.02
Волгоградская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,"Принято, бюджет",5.65,44.69,44.57,45.03,45.88,46.79,44.81,33.46
Волгоградская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,"Принято, коммерция",4.13,50,17.24,30.77,30.77,30.77,0,NA
Волгоградская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,"Подано, бюджет",1.02,0.65,0.36,0.47,0.49,0.49,0.57,0.49
Волгоградская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,"Подано, коммерция",0.34,0.33,0.49,0.37,0.46,0.36,0.15,0.44
Волгоградская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,"Принято, бюджет",1.18,0.15,0,0,0,0,0,0
Волгоградская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,"Принято, коммерция",0.53,0,0,0,0,0,0,NA
Волгоградская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,"Подано, бюджет",1.81,1.65,1.61,1.32,1.36,1.29,1.21,1.29
Волгоградская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,"Подано, коммерция",0.84,0.88,0.98,0.79,0.67,0.86,0.62,1.07
Волгоградская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,"Принято, бюджет",2.13,14.28,10.95,13.17,12.84,13.54,13.05,12.57
Волгоградская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,"Принято, коммерция",1.03,0,0,0,0,0,0,NA
Волгоградская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,"Подано, бюджет",0.5,0.66,0.69,0.77,0.93,0.86,0.63,0.97
Волгоградская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,"Подано, коммерция",0.33,0.27,0.17,0.08,0.38,0.32,0.16,0.16
Волгоградская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,"Принято, бюджет",0.4,1.3,1.41,1.42,1.6,2.34,2.13,2.15
Волгоградская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,"Принято, коммерция",0.32,0,0,0,0,0,0,NA
Волгоградская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,"Подано, бюджет",0.04,0.04,0,NA,0,0.03,0.03,0.04
Волгоградская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,"Подано, коммерция",0.01,0,0,NA,0,0,0,0
Волгоградская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,"Принято, бюджет",0.06,0.3,0,NA,0,0.2,0.19,0.31
Волгоградская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,"Принято, коммерция",0,0,0,NA,0,0,0,NA
Волгоградская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,"Подано, бюджет",0.98,1.19,1.19,0.98,0.86,0.75,0.68,0.7
Волгоградская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,"Подано, коммерция",0.13,0.11,0.13,0.16,0.14,0.15,0.11,0.06
Волгоградская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,"Принято, бюджет",1.2,7.26,5.93,4.8,5.23,5.08,5,4.73
